2607,20200930,1660,1668.5,1691.9,1660,27087.81,600519
2608,20201009,1692,1696,1706.42,1688,34239.88,600519
2609,20201012,1700,1750.61,1750.61,1700,43729.04,600519
2610,20201013,1750.62,1739,1750.62,1735,22943.89,600519
2611,20201014,1740,1729,1746.98,1726,20481.39,600519
2612,20201015,1721.13,1725,1735,1721,16204.36,600519
2613,20201016,1725,1712,1734.58,1703,17377.38,600519
2614,20201019,1725,1699,1733.98,1691.9,19226.32,600519
2615,20201020,1699.99,1734,1734.97,1695,27734.93,600519
2616,20201021,1734.1,1733.33,1742.15,1723,18901.37,600519
2617,20201022,1730,1742.5,1745,1715.51,22480.87,600519
2618,20201023,1740.78,1715.33,1747.59,1714,19291.69,600519
2619,20201026,1619,1643,1662.92,1600,66015.29,600519
2620,20201027,1643,1625,1644,1616.12,43944.4,600519
2621,20201028,1626,1664.81,1677,1625.08,34636.53,600519
2622,20201029,1654.84,1676,1708,1647,39373.76,600519
2623,20201030,1678,1670.02,1696,1665,26055.45,600519
2624,20201102,1675,1674.01,1695,1672,21066.43,600519
2625,20201103,1684.99,1695,1705.9,1675.5,23497.49,600519
2626,20201104,1700,1699.58,1704,1685,16443.71,600519
2627,20201105,1717,1721.9,1732.48,1712.1,23524.14,600519
2628,20201106,1730.55,1700.62,1731.59,1690,23051.53,600519
2629,20201109,1701.38,1742.57,1750.68,1700.62,41469.7,600519
2630,20201110,1752.92,1745,1764.48,1736,30189.44,600519
2631,20201111,1745,1731.35,1777.5,1731,34850.73,600519
2632,20201112,1730.01,1734.79,1750,1722.27,23473.09,600519
2633,20201113,1724,1705,1728.88,1691,28155.48,600519
2634,20201116,1711,1730.05,1730.05,1697.26,30613.49,600519
2635,20201117,1740,1715.8,1742.35,1701.07,25224.03,600519
2636,20201118,1715,1693.65,1720.53,1683.16,35178.95,600519
2637,20201119,1684.5,1720.19,1725,1680.6,27815.76,600519
2638,20201120,1720,1719.96,1736,1712.65,21874.66,600519
2639,20201123,1771.01,1790.21,1809.9,1771.01,66637.24,600519
2640,20201124,1769.99,1763.5,1782.5,1751.47,32465.36,600519
2641,20201125,1761.5,1726.88,1768.88,1724,28226.32,600519
2642,20201126,1726,1734.39,1739.99,1725.18,23228.3,600519
2643,20201127,1732.66,1737.9,1740.03,1718,21568.61,600519
2644,20201130,1735,1713.91,1738.9,1713.91,31940.07,600519
2645,20201201,1726,1737,1738.99,1720.01,28196.2,600519
2646,20201202,1746,1738.01,1749,1731,23571.69,600519
2647,20201203,1738.01,1749,1755.66,1732.1,29505.78,600519
2648,20201204,1752,1793.11,1800.1,1752,62491.19,600519
2649,20201207,1802.7,1812.4,1840.39,1800.55,58331.33,600519
2650,20201208,1815,1850,1875,1813,61454,600519
2651,20201209,1865.95,1840,1866,1839,31152.12,600519
2652,20201210,1840,1832.9,1849.77,1828,32653.54,600519
2653,20201211,1834.78,1820,1837.32,1804.81,30775.79,600519
2654,20201214,1827.77,1829,1829.98,1815,33052,600519
2655,20201215,1833.5,1816.01,1837.22,1805,29604.97,600519
2656,20201216,1830.5,1840,1845.67,1820.21,32150.16,600519
2657,20201217,1845.5,1865.51,1868,1840,36030.64,600519
2658,20201218,1851.81,1845,1869.01,1841.08,27076.98,600519
2659,20201221,1840,1842.5,1851.23,1837.6,30696.72,600519
2660,20201222,1849.97,1881,1898.99,1842.51,40650.6,600519
2661,20201223,1897.99,1841.65,1906.2,1821.02,47706.09,600519
2662,20201224,1818,1830.34,1858.88,1795.02,37857.14,600519
2663,20201225,1802.99,1830,1847,1800,23088.05,600519
2664,20201228,1826.6,1873,1888.8,1826.05,30080.37,600519
2665,20201229,1873,1867,1886.8,1855,22867.59,600519
2666,20201230,1870,1933,1933,1869.99,34452.1,600519
2667,20201231,1941,1998,1998.98,1939,38860.07,600519
2668,20210104,1999.98,1997,2004.99,1983.81,43514,600519
2669,20210105,1990,2059.45,2059.45,1982.46,52116.05,600519
2670,20210106,2064.8,2100,2125,2036.03,47410.2,600519
2671,20210107,2097,2140,2140,2075,37931.39,600519
2672,20210108,2142,2090,2150.88,2063.02,53861.64,600519
2673,20210111,2090,2099.73,2150.5,2058.6,51079.9,600519
2674,20210112,2088,2160.9,2160.9,2085,41058.59,600519
2675,20210113,2164,2164,2173.33,2135,34389.93,600519
2676,20210114,2156,2134,2163,2116.11,36152.2,600519
2677,20210115,2115,2082,2134.35,2029,59509.39,600519
2678,20210118,2061.06,2063,2091.48,2040.27,39144.04,600519
2679,20210119,2073.11,2009.41,2096.3,2006.85,46345.19,600519
2680,20210120,2008,2040.63,2055.49,1982.5,45082.42,600519
2681,20210121,2048,2070,2090.02,2041,38310.17,600519
2682,20210122,2069,2079.95,2100,2060.1,29247.61,600519
2683,20210125,2083,2175,2179.5,2083,55957.16,600519
2684,20210126,2185,2141.89,2187,2125.11,31747.46,600519
2685,20210127,2141.89,2089,2141.89,2085,37120.17,600519
2686,20210128,2080,2088,2109.66,2060.02,35128.64,600519
2687,20210129,2101.19,2116.18,2149.48,2090.22,33701.33,600519
2688,20210201,2130,2109.32,2160,2095,29340.59,600519
2689,20210202,2112.22,2145,2149.99,2102.1,34582.25,600519
2690,20210203,2150,2189.91,2198.27,2140,38714.15,600519
2691,20210204,2191,2320.85,2330,2191,63851.01,600519
2692,20210205,2325,2313,2364.6,2291,39729.06,600519
2693,20210208,2337,2368.8,2378.88,2313,35785.73,600519
2694,20210209,2368.8,2456.43,2456.43,2350,33296.55,600519
2695,20210210,2485,2601,2601.2,2485,61370.57,600519
2696,20210218,2587.98,2471,2627.88,2465,65912.32,600519
2697,20210219,2451.16,2460,2496.66,2381.6,59385.46,600519
2698,20210222,2455,2288.02,2455,2278.22,78935.47,600519
2699,20210223,2265.14,2307,2344.89,2265,57454.6,600519
2700,20210224,2307.99,2189,2318,2160.5,82115.78,600519
2701,20210225,2209,2150,2224.5,2121.21,59726.43,600519
2702,20210226,2100,2122.78,2179.95,2067.3,66525.06,600519
2703,20210301,2179,2158,2179,2120,44916.26,600519
2704,20210302,2180,2058,2180,2033,70764.5,600519
2705,20210303,2040,2140,2149.77,2033,54215.46,600519
2706,20210304,2095,2033,2096,2010.1,65088.29,600519
2707,20210305,2000,2060.11,2095,1988,63779.2,600519
2708,20210308,2074.96,1960,2085,1960,63099.59,600519
2709,20210309,1955,1936.99,2000,1900.18,82265.81,600519
2710,20210310,1977,1970.01,1999.87,1967,51171.74,600519
2711,20210311,1975,2048,2079.99,1961.48,56768.97,600519
2712,20210312,2070,2026,2077,2002.01,40322.51,600519
2713,20210315,2050,1975.45,2069.8,1951.15,62484.87,600519
2714,20210316,1974.93,2010.5,2019.99,1965,34648.5,600519
2715,20210317,2000,2030.36,2050,1976.01,31374.91,600519
2716,20210318,2035,2069.7,2086.36,2035,33864.88,600519
2717,20210319,2035,2010,2043,1992.23,35780.77,600519
2718,20210322,2000.1,1989.99,2026.09,1955.55,36914.07,600519
2719,20210323,1998.88,1996,2008.8,1970,27446.19,600519
2720,20210324,1981,1989,2013,1981,29357.39,600519
2721,20210325,1970.01,1971,1988.88,1946.8,31575.23,600519
2722,20210326,1985,2013,2022,1958,50016.42,600519
2723,20210329,2043.2,2034.1,2096.35,2026.15,56992.2,600519
2724,20210330,2040,2056.05,2086,2035.08,32626.97,600519
2725,20210331,2045.1,2009,2046.02,2000,37154.41,600519
2726,20210401,2021,2044.5,2046.8,2001.22,26587.63,600519
2727,20210402,2056,2162,2165,2056,52027.57,600519
2728,20210406,2161,2126.03,2161.98,2102.3,32741.77,600519
2729,20210407,2104.06,2061,2117.3,2050,40200.97,600519
2730,20210408,2047.03,2070,2079,2044,28547.62,600519
2731,20210409,2042,2020,2054,2005.01,28808.86,600519
2732,20210412,2011,2008.89,2030,1991.7,31943.07,600519
2733,20210413,2020,2021,2049.8,2009,28992.15,600519
2734,20210414,2035,2047,2048,2016,24114.65,600519
2735,20210415,2030.9,2015.6,2046.9,1990,34366.21,600519
2736,20210416,2025.08,2054.98,2068,2012,30293.7,600519
2737,20210419,2055,2088,2098.36,2033,31753.91,600519
2738,20210420,2071.1,2094.8,2129,2070,28290.37,600519
2739,20210421,2076,2080,2097.8,2065.1,26149.75,600519
2740,20210422,2089.9,2055.5,2099,2051.5,26850.02,600519
2741,20210423,2055.97,2108.94,2119.88,2052.5,33462.77,600519
2742,20210426,2132,2077.82,2135,2073.6,34045.11,600519
2743,20210427,2087.08,2094.44,2095.25,2065.09,22107.85,600519
2744,20210428,2010,2042,2047.5,2003,81342.95,600519
2745,20210429,2047.04,2026.36,2049.94,2014,41283.78,600519
2746,20210430,2026,2006.78,2036,2003.71,38401.37,600519
2747,20210506,2000,1959,2006.84,1953,53546.14,600519
2748,20210507,1965,1903,1967.98,1901,52493.39,600519
2749,20210510,1900,1879.03,1909,1866.01,46003.18,600519
2750,20210511,1876,1959,1966,1873.3,42494.12,600519
2751,20210512,1949.08,1984,1999,1949,32698.87,600519
2752,20210513,1965.75,1971.5,1985.05,1953,25077.51,600519
2753,20210514,1982,2009.85,2030.5,1976,35611.29,600519
2754,20210517,2025.1,2057.96,2085.2,2025.1,44524,600519
2755,20210518,2065,2059.31,2077,2045.06,17504.28,600519
2756,20210519,2059,2049,2074.81,2040,22409.72,600519
2757,20210520,2074,2058.88,2074.1,2045.36,21857.16,600519
2758,20210521,2055.08,2042.1,2079.88,2037.02,24248.23,600519
2759,20210524,2051,2071.29,2080.06,2031,32548.08,600519
2760,20210525,2085,2194.5,2200.1,2085,67756.95,600519
2761,20210526,2207.98,2220,2241.8,2193.08,38604.2,600519
2762,20210527,2211.02,2245,2320,2201.1,45373.38,600519
2763,20210528,2240.97,2230,2250,2205.51,25807.31,600519
2764,20210531,2215.5,2218,2218.35,2172,31739,600519
2765,20210601,2222,2240.95,2248.95,2206,30616.34,600519
2766,20210602,2250,2222,2264,2208.18,22862.77,600519
2767,20210603,2220,2222.22,2260.34,2210.08,23450.31,600519
2768,20210604,2215,2251.5,2288,2214.04,31422.19,600519
2769,20210607,2265,2271,2279,2240.01,25466.27,600519
2770,20210608,2260,2191,2279.99,2161.15,47313.63,600519
2771,20210609,2192,2199.5,2214,2160.11,25502.35,600519
2772,20210610,2195,2238.48,2251.37,2190.08,25566.63,600519
2773,20210611,2239,2178.81,2244,2178.81,33970.66,600519
2774,20210615,2195.1,2193,2208.88,2148,29361.3,600519
2775,20210616,2192,2158,2195,2148,27593.15,600519
2776,20210617,2155.65,2156.91,2188,2144.36,21067.53,600519
2777,20210618,2147,2090.94,2156.5,2065,54028.21,600519
2778,20210621,2085,2081.64,2099.69,2050,35488.26,600519
2779,20210622,2092,2074.97,2098,2053.89,33228.18,600519
2780,20210623,2080,2038,2083,2034.15,37079.01,600519
2781,20210624,2040.01,2068.05,2080,2021,31473.7,600519
2782,20210625,2049.96,2092,2109,2042.6,35875.43,600519
2783,20210628,2100,2103.01,2118,2073,27452.42,600519
2784,20210629,2108,2062,2115,2051,33030.63,600519
2785,20210630,2065,2056.7,2074,2046.3,21915.66,600519
2786,20210701,2059.97,2105,2110,2031.6,33701.24,600519
2787,20210702,2075,2013,2075,2011.5,46275.31,600519
2788,20210705,2000,1994,2019.88,1985,34420.95,600519
2789,20210706,1995,2012.9,2014,1960.01,35282.51,600519
2790,20210707,2010,2004,2028.88,1999.01,28122.12,600519
2791,20210708,2000.1,1985,2004,1968,35516.69,600519
2792,20210709,1964.52,1972.11,1985.91,1945,30907.9,600519
2793,20210712,1975.55,1961,1998.78,1940.5,39010.24,600519
2794,20210713,1968,1982.9,2005.5,1965,29924.71,600519
2795,20210714,1974,1962,1974.5,1945,30770.69,600519
2796,20210715,1955.02,1997.99,2013,1950.6,42190.05,600519
2797,20210716,1980,1955.9,1996.6,1950,35407.64,600519
2798,20210719,1955.89,1975,1986,1941,30052.34,600519
2799,20210720,1975,1980,1988.93,1961.41,23475.21,600519
2800,20210721,1989,1969,2006,1962.01,29780.13,600519
2801,20210722,1960,1940.01,1973.9,1938.96,39090.47,600519
2802,20210723,1937.82,1900,1937.82,1895.09,47585.47,600519
2803,20210726,1879,1804.11,1879,1780,98619.48,600519
2804,20210727,1803,1712.89,1810,1703,86576.99,600519
2805,20210728,1703,1768.9,1788.2,1682.12,85368.84,600519
2806,20210729,1810.01,1749.79,1823,1734.34,63863.85,600519
2807,20210730,1725,1678.99,1725,1657.76,77735.89,600519
2808,20210802,1664,1755,1755.98,1620.72,97400.65,600519
2809,20210803,1730,1749.3,1768.99,1688.8,54374.75,600519
2810,20210804,1734.06,1724,1760,1718,38175.49,600519
2811,20210805,1692.88,1699,1745,1676.36,48059.69,600519
2812,20210806,1689,1671,1694.01,1646.6,45686.1,600519
2813,20210809,1651,1693.8,1709,1650,47697.75,600519
2814,20210810,1700,1799,1802.88,1675,83285.05,600519
2815,20210811,1780.01,1750.5,1785.01,1750.01,38662.59,600519
2816,20210812,1732,1690,1749,1686.19,47550.97,600519
2817,20210813,1690,1700.04,1713,1679,37904.52,600519
2818,20210816,1696,1699.2,1713.6,1685.08,28056.97,600519
2819,20210817,1700,1635,1700,1628.88,61200.77,600519
2820,20210818,1624.66,1620,1642.99,1600,59970.26,600519
2821,20210819,1622.22,1619.97,1643.2,1600,41291.95,600519
2822,20210820,1555.17,1548,1597.55,1525.5,114544.54,600519
2823,20210823,1537.88,1570.19,1599,1536.77,71597.2,600519
2824,20210824,1575,1625.18,1642.55,1565.77,72594.47,600519
2825,20210825,1647.64,1665.02,1680.87,1643,54238.9,600519
2826,20210826,1664.99,1595,1664.99,1594.72,54020.37,600519
2827,20210827,1589,1596.03,1625,1584.1,36095.45,600519
2828,20210830,1605,1586,1613,1545.95,51587.7,600519
2829,20210831,1589.8,1558,1616.35,1555.1,43677.09,600519
2830,20210901,1559,1622.01,1634.99,1531.1,77316.1,600519
2831,20210902,1632.99,1618.8,1643,1600.89,42836.79,600519
2832,20210903,1610.02,1658.22,1659.79,1582,52835.18,600519
2833,20210906,1649,1670.67,1708.16,1626.15,55338.06,600519
2834,20210907,1661.03,1669,1684.48,1651,31211.22,600519
2835,20210908,1660,1633.1,1671.18,1628.08,33063.67,600519
2836,20210909,1626,1634.08,1645,1624.01,19950.13,600519
2837,20210910,1634.08,1662.58,1668.8,1633,33388.11,600519
2838,20210913,1665,1654,1684,1640.1,27720.02,600519
2839,20210914,1659,1657,1683,1653,33760.61,600519
2840,20210915,1650,1615.74,1660,1610,41570.05,600519
2841,20210916,1603,1638.07,1644,1585,45968.02,600519
2842,20210917,1620,1686,1705.6,1620,55130.25,600519
2843,20210922,1658.83,1637.69,1688,1635,31743,600519
2844,20210923,1638,1635,1655.88,1625.08,30341.81,600519
2845,20210924,1628,1694,1719.98,1628,69536.6,600519
2846,20210927,1750,1855,1863.4,1750,126868.92,600519
2847,20210928,1848,1822.06,1860,1795,49221.05,600519
2848,20210929,1809,1820,1845.01,1785.9,43290.65,600519
2849,20210930,1818.18,1830,1850.22,1803.4,40539.29,600519
2850,20211008,1822.42,1839.6,1878,1807.23,47451.96,600519
2851,20211011,1839.51,1867.12,1889.9,1831.01,37675.57,600519
2852,20211012,1866,1870.99,1877,1842.42,30606.42,600519
2853,20211013,1870,1929.9,1949.95,1862,50142.61,600519
2854,20211014,1928.93,1911,1941.8,1896,26622.55,600519
2855,20211015,1890.1,1916.97,1929.99,1890.1,28560.78,600519
2856,20211018,1888,1800,1888,1787,69652.02,600519
2857,20211019,1800,1812.18,1838.8,1799.88,40314.56,600519
2858,20211020,1833,1841,1849.8,1806.01,28663.39,600519
2859,20211021,1841.1,1844,1860,1829,23018.7,600519
2860,20211022,1855,1901,1921.01,1854,35962.6,600519
2861,20211025,1880,1873.03,1885.01,1858,32461.33,600519
2862,20211026,1864.03,1861.05,1878.99,1844,21130.26,600519
2863,20211027,1852.3,1819,1858.3,1800.1,34647.29,600519
2864,20211028,1825.2,1825.49,1843.78,1802,29490.93,600519
2865,20211029,1825,1826.08,1848,1813,28775.86,600519
2866,20211101,1780,1803,1826.3,1760,41689.98,600519
2867,20211102,1796.7,1804.64,1844.22,1788,32500.24,600519
2868,20211103,1800,1765,1809.98,1761.19,27829.31,600519
2869,20211104,1777.94,1804.2,1816,1769.42,31130.43,600519
2870,20211105,1804.21,1819.94,1844.99,1804.21,27077.23,600519
2871,20211108,1820,1820.1,1830.8,1802.05,17705.72,600519
2872,20211109,1819.98,1790.01,1827.87,1782,27351.92,600519
2873,20211110,1790.01,1753.99,1795,1735,35348.77,600519
2874,20211111,1752.93,1769.6,1769.6,1741.5,22651.87,600519
2875,20211112,1778,1773.78,1785.05,1766.66,17606.63,600519
2876,20211115,1773.68,1761.14,1784,1750,24947.35,600519
2877,20211116,1768,1808,1818,1765,33526.24,600519
2878,20211117,1805,1795,1820.5,1790.01,24505.46,600519
2879,20211118,1781.22,1792,1807,1770,19520.89,600519
2880,20211119,1794.19,1828.41,1849,1788.2,31155.59,600519
2881,20211122,1849,1854.27,1909,1848,42572.68,600519
2882,20211123,1852,1896.43,1917,1852,45782.2,600519
2883,20211124,1900,1941,1966,1897,54512.35,600519
2884,20211125,1953,1956.03,1986.2,1946.25,39752.88,600519
2885,20211126,1964.83,1941.01,1967,1925,32655.57,600519
2886,20211129,1960,1985,1990,1951.08,42399.34,600519
2887,20211130,1985.4,1930.77,1989.9,1927.5,36924.87,600519
2888,20211201,1950,1932.99,1959.95,1919.02,26254.4,600519
2889,20211202,1940,1934,1942.15,1919.6,20421.82,600519
2890,20211203,1932,1971.88,1988.62,1931.05,35818.39,600519
2891,20211206,1983,1967.3,1990,1950,31063.88,600519
2892,20211207,1980.74,1955.87,1987.87,1946.73,36979.89,600519
2893,20211208,1964.88,2043,2045,1950,61048.07,600519
2894,20211209,2054.94,2086.55,2116.92,2045,64239.18,600519
2895,20211210,2060,2090,2095.78,2056,43148.22,600519
2896,20211213,2154,2118.2,2180,2118,65806.56,600519
2897,20211214,2118.2,2150,2167.9,2100,40449.41,600519
2898,20211215,2142.15,2135,2164.95,2125.02,30078.27,600519
2899,20211216,2115,2118.99,2144.05,2086.23,37211.36,600519
2900,20211217,2100.5,2050.7,2108,2036,48403.18,600519
2901,20211220,2050.7,2058.96,2085.66,2041,32257.69,600519
2902,20211221,2045,2038.2,2069.13,2012.83,26285.89,600519
2903,20211222,2040,2048,2063,2040,17430.79,600519
2904,20211223,2053,2120,2120,2025,39098.54,600519
2905,20211224,2148.88,2194.09,2216.96,2148.88,56129.59,600519
2906,20211227,2168,2131.82,2168,2112,37555.9,600519
2907,20211228,2133,2138.18,2155.5,2116.6,27650.7,600519
2908,20211229,2150,2041,2154.25,2041,54049.02,600519
2909,20211230,2041,2075,2088.98,2028,35261.36,600519
2910,20211231,2070,2050,2072.98,2028,29664.91,600519
2911,20220104,2055,2051.23,2068.95,2014,33842.62,600519
2912,20220105,2045,2024,2065,2018,28395.51,600519
2913,20220106,2022.01,1982.22,2036,1938.51,51794.75,600519
2914,20220107,1975,1942,1988.88,1939.32,29816.69,600519
2915,20220110,1928.01,1966,1977,1917.55,29626.7,600519
2916,20220111,1948,1940.55,1965,1931.17,22276.64,600519
2917,20220112,1948,1967,1978.8,1948,27474.1,600519
2918,20220113,1964.82,1877.39,1967.99,1865.56,56747.35,600519
2919,20220114,1877.39,1867,1893,1863,29321.64,600519
2920,20220117,1868,1861.61,1878.3,1835.34,27353.82,600519
2921,20220118,1861.68,1892.27,1908.85,1852,31215.77,600519
2922,20220119,1919,1912,1919,1888.88,26370.94,600519
2923,20220120,1916,1969.52,1979.99,1916,34013.91,600519
2924,20220121,1960,1984.99,1993.49,1951.01,30812.58,600519
2925,20220124,1955,1950.2,1984,1931.44,23985.8,600519
2926,20220125,1943,1943,1966,1931,25510.12,600519
2927,20220126,1942.04,1955,1969,1919,23905.13,600519
2928,20220127,2001.01,1965,2010.82,1952,42665.16,600519
2929,20220128,1955,1887,1968,1880.01,41020.11,600519
2930,20220207,1900.99,1867.96,1913.56,1850,35150.42,600519
2931,20220208,1868.88,1839,1872.87,1790,41713.06,600519
2932,20220209,1839.09,1895.98,1908,1826.97,33884.79,600519
2933,20220210,1900,1873,1905.9,1857.39,23031.83,600519
2934,20220211,1857,1849.97,1900.79,1841,33746.49,600519
2935,20220214,1840,1868.67,1877,1837.31,20195.87,600519
2936,20220215,1868.8,1890.62,1911,1859,27105.86,600519
2937,20220216,1900,1892.55,1907,1888,14586.85,600519
2938,20220217,1900.61,1886.99,1911.48,1881,18213.66,600519
2939,20220218,1877.63,1907,1907.98,1865.66,19385.49,600519
2940,20220221,1900,1876.99,1906.9,1868.95,20815.73,600519
2941,20220222,1860.01,1807.87,1861,1800.02,52298.81,600519
2942,20220223,1811.41,1827.01,1834,1800.08,28111.61,600519
2943,20220224,1808,1764.11,1813.99,1748.1,65359.25,600519
2944,20220225,1775,1799.06,1808.28,1775,38979.13,600519
2945,20220228,1787.06,1790.4,1797,1767,28923.03,600519
2946,20220301,1802,1858.48,1863.57,1802,47379.3,600519
2947,20220302,1840,1844.88,1850.99,1825,20074.48,600519
